NTD ID,Agency,Reporter Type,Organization Type,City,State,Agency VOMS,Mode,Type Of Service,Mode VOMS,UACE Code,UZA Name,Primary UZA Area Sq Miles,Primary  UZA Population,Service Area Sq Miles,Service Area Population,Questionable Data,Time Period,Time Service Begins,Time Service Ends,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/ Passenger Deadhead Miles,Scheduled Vehicle/Passenger Car Revenue Miles,Actual Vehicles/ Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Trains In Operation,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles Traveled,Directional Route Miles,Days Of Service Operated,Days Not Operated - Strikes,Days Not Operated - Emergencies,Average Revenue Speed,Average Passenger Trip Length (APTL),Passengers per Vehicle Revenue Hour
91099,White Pine - Ely Bus,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Ely,NV,3,DR,DO,3,,,,,,,,Annual Total,,,0,"26,688",0,0,0,"2,469",0,,,0,0,0,,0,0,,"5,629",,"3,906",0,0,,,,10.8092,,2.2799
91100,SNTC - Boulder City,Rural Reporter,Private-Non-Profit Corporation,Laughlin,NV,7,DR,DO,7,,,,,,,,Annual Total,,,0,"51,313",0,0,0,"5,695",0,,,0,0,0,,0,0,,"15,665",,0,0,0,,,,9.0102,,2.7507
91101,Town of Truckee,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Truckee,CA,6,MB,PT,3,,,,,,,,Annual Total,,,0,"101,480",0,0,0,"5,224",0,,,0,0,0,,0,0,,"26,319",,,0,0,,,,19.4257,,5.0381
91101,Town of Truckee,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Truckee,CA,6,DR,PT,3,,,,,,,,Annual Total,,,0,"22,539",0,0,0,"2,094",0,,,0,0,0,,0,0,,"4,815",,0,0,0,,,,10.7636,,2.2994
91103,Churchill Area Regional Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Fallon,NV,9,DR,DO,9,,,,,,,,Annual Total,,,0,"58,707",0,0,0,"4,315",0,,,0,0,0,,0,0,,"13,267",,"7,322",0,0,,,,13.6053,,3.0746
91106,City of Maricopa,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Maricopa,AZ,6,DR,PT,2,"54,477","Maricopa, AZ",13.2,"57,771",,,,Annual Total,,,0,"16,823",0,0,0,665,0,,,0,0,0,,0,0,,"10,059",,0,0,0,,,,25.2977,,15.1263
91106,City of Maricopa,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Maricopa,AZ,6,DR,DO,2,"54,477","Maricopa, AZ",13.2,"57,771",,,,Annual Total,,,0,"5,354",0,0,0,144,0,,,0,0,0,,0,0,,"1,017",,0,0,0,,,,37.1806,,7.0625
91106,City of Maricopa,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Maricopa,AZ,6,MB,DO,1,"54,477","Maricopa, AZ",13.2,"57,771",,,,Annual Total,,,0,"7,944",0,0,0,534,0,,,0,0,0,,0,0,,"2,025",,,0,0,,,,14.8764,,3.7921
91106,City of Maricopa,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Maricopa,AZ,6,MB,PT,1,"54,477","Maricopa, AZ",13.2,"57,771",,,,Annual Total,,,0,"5,730",0,0,0,"1,140",0,,,0,0,0,,0,0,,"5,342",,,0,0,,,,5.0263,,4.686
91107,SNTC-Mesquite,Rural Reporter,Private-Non-Profit Corporation,Laughlin,NV,6,MB,DO,3,,,,,,,,Annual Total,,,0,"210,414",0,0,0,"13,465",0,,,0,0,0,,0,0,,"71,085",,,0,0,,,,15.6267,,5.2792
91107,SNTC-Mesquite,Rural Reporter,Private-Non-Profit Corporation,Laughlin,NV,6,DR,DO,2,,,,,,,,Annual Total,,,0,"22,038",0,0,0,"1,930",0,,,0,0,0,,0,0,,"5,575",,0,0,0,,,,11.4187,,2.8886
91107,SNTC-Mesquite,Rural Reporter,Private-Non-Profit Corporation,Laughlin,NV,6,CB,DO,1,,,,,,,,Annual Total,,,0,"9,537",0,0,0,413,0,,,0,0,0,,0,0,,774,,,0,0,,,,23.092,,1.8741
91110,City of McFarland,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Mcfarland,CA,1,DR,DO,1,,,,,,,,Annual Total,,,0,"3,817",0,0,0,615,0,,,0,0,0,,0,0,,"2,756",,0,0,0,,,,6.2065,,4.4813
91111,City of California City,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",California City,CA,2,DR,DO,2,,,,,,,,Annual Total,,,0,"27,675",0,0,0,"1,372",0,,,0,0,0,,0,0,,"11,068",,0,0,0,,,,20.1713,,8.0671
91112,Colusa County Transit Agency,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Colusa,CA,6,DR,DO,6,,,,,,,,Annual Total,,,0,"149,014",0,0,0,"8,731",0,,,0,0,0,,0,0,,"32,626",,0,0,0,,,,17.0672,,3.7368
91113,Lyon County Human Services,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Yerington,NV,10,DR,DO,10,,,,,,,,Annual Total,,,0,"56,906",0,0,0,"5,259",0,,,0,0,0,,0,0,,"5,177",,0,0,0,,,,10.8207,,0.9844
91114,City of Benson,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Benson,AZ,3,DR,DO,2,,,,,,,,Annual Total,,,0,"28,312",0,0,0,"2,019",0,,,0,0,0,,0,0,,"4,643",,0,0,0,,,,14.0228,,2.2997
91114,City of Benson,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Benson,AZ,3,MB,DO,1,,,,,,,,Annual Total,,,0,"28,645",0,0,0,"2,725",0,,,0,0,0,,0,0,,"6,136",,,0,0,,,,10.5119,,2.2517
91116,Alpine County Local Transportation Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Markleeville,CA,1,DR,DO,1,,,,,,,,Annual Total,,,0,"10,386",0,0,0,643,0,,,0,0,0,,0,0,,384,,274,0,0,,,,16.1524,,0.5972
91119,Plumas County Transportation Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Quincy,CA,6,MB,PT,6,,,,,,,,Annual Total,,,0,"190,345",0,0,0,"5,771",0,,,0,0,0,,0,0,,"17,579",,,0,0,,,,32.983,,3.0461
91120,City of Shafter,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Shafter,CA,2,DR,DO,2,,,,,,,,Annual Total,,,0,"34,653",0,0,0,"1,617",0,,,0,0,0,,0,0,,"14,880",,0,0,0,,,,21.4304,,9.2022
91121,City of Bisbee,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Bisbee,AZ,3,MB,PT,3,,,,,,,,Annual Total,,,0,"75,636",0,0,0,"4,196",0,,,0,0,0,,0,0,,"22,814",,,0,0,,,,18.0257,,5.4371
91122,Regional Transportation Authority of Pima County,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Tucson,AZ,28,MB,PT,14,"88,732","Tucson, AZ",357.35,"875,441","9,189","1,052,030",,Annual Total,,,0,"772,240",0,0,0,"38,796",0,,,0,0,0,,0,0,,"114,767",,,0,0,,,,19.9051,,2.9582
91122,Regional Transportation Authority of Pima County,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Tucson,AZ,28,DR,PT,14,"88,732","Tucson, AZ",357.35,"875,441","9,189","1,052,030",,Annual Total,,,0,"908,399",0,0,0,"54,204",0,,,0,0,0,,0,0,,"96,488",,0,0,0,,,,16.7589,,1.7801
99262,Yurok Tribe,Reduced Reporter,Tribe,Klamath,CA,5,FB,DO,1,6,California Non-UZA,0,"4,357,850",,,,Annual Total,,,0,64,0,0,0,8,0,,,0,0,0,,0,0,,22,,,0,0,,,,8,,2.75
99262,Yurok Tribe,Reduced Reporter,Tribe,Klamath,CA,5,DR,DO,4,6,California Non-UZA,0,"4,357,850",,,,Annual Total,,,0,"13,593",0,0,0,843,0,,,0,0,0,,0,0,,"3,515",,0,0,0,,,,16.1246,,4.1696
99286,San Carlos Apache Tribe,Reduced Reporter,Tribe,San Carlos,AZ,10,MB,DO,10,4,Arizona Non-UZA,0,"1,296,856",0,0,,Annual Total,,,0,"429,253",0,0,0,"18,826",0,,,0,0,0,,0,0,,"59,904",,,0,0,,,,22.8011,,3.182
99292,Blue Lake Rancheria,Reduced Reporter,Tribe,Blue Lake,CA,2,MB,DO,2,6,California Non-UZA,0,"4,357,850",,,,Annual Total,,,0,"28,092",0,0,0,"1,290",0,,,0,0,0,,0,0,,"2,554",,,0,0,,,,21.7767,,1.9798
99298,Havasupai Tribe,Reduced Reporter,Tribe,Supai,AZ,2,DR,DO,2,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"36,175",0,0,0,804,0,,,0,0,0,,0,0,,484,,0,0,0,,,,44.9938,,0.602
99316,Chemehuevi Indian Tribe,Reduced Reporter,Tribe,Havasu Lake,CA,1,FB,DO,1,"46,747","Lake Havasu City, AZ",33.79,"59,017",,,,Annual Total,,,0,"41,000",0,0,0,"7,363",0,,,0,0,0,,0,0,,"179,723",,,0,0,,,,5.5684,,24.4089
99322,Fallon Paiute-Shoshone Tribe,Reduced Reporter,Tribe,Fallon,NV,1,MB,DO,1,32,Nevada Non-UZA,0,"399,654",,,,Annual Total,,,0,"10,596",0,0,0,966,0,,,0,0,0,,0,0,,796,,,0,0,,,,10.9689,,0.824
99328,Yavapai-Apache Nation,Reduced Reporter,Tribe,Camp Verde,AZ,5,DR,DO,0,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,0,0,0,,,,,,0
99328,Yavapai-Apache Nation,Reduced Reporter,Tribe,Camp Verde,AZ,5,MB,DO,5,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"191,508",0,0,0,"10,800",0,,,0,0,0,,0,0,,"1,677",,,0,0,,,,17.7322,,0.1553
99334,White Mountain Apache Tribe,Reduced Reporter,Tribe,Whiteriver,AZ,5,MB,DO,5,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"78,319",0,0,0,"2,400",0,,,0,0,0,,0,0,,"5,706",,,0,0,,,,32.6329,,2.3775
99340,Kaibab Band of Paiute Indians,Reduced Reporter,Tribe,Fredonia,AZ,9,DR,DO,9,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"52,397",0,0,0,"3,906",0,,,0,0,0,,0,0,,"2,968",,0,0,0,,,,13.4145,,0.7599
99358,Morongo Band of Mission Indians,Reduced Reporter,Tribe,Banning,CA,2,DR,DO,2,6,California Non-UZA,0,"4,357,850",,,,Annual Total,,,0,"34,820",0,0,0,733,0,,,0,0,0,,0,0,,"2,596",,0,0,0,,,,47.5034,,3.5416
99364,North Fork Rancheria of Mono Indians of California,Reduced Reporter,Tribe,North Fork,CA,2,DR,DO,2,6,California Non-UZA,0,"4,357,850",,,,Annual Total,,,0,"6,752",0,0,0,135,0,,,0,0,0,,0,0,,484,,0,0,0,,,,50.0148,,3.5852
99376,"Salt River Pima-Maricopa Indian Community, dba: Salt River Transit",Reduced Reporter,Tribe,Scottsdale,AZ,9,DR,DO,9,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"137,889",0,0,0,"10,646",0,,,0,0,0,,0,0,,"11,147",,0,0,0,,,,12.9522,,1.0471
99382,"Hopi Tribe, dba: Hopi Senom Transit",Reduced Reporter,Tribe,Kykotsmovi Village,AZ,14,DR,DO,9,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"186,174",0,0,0,"3,480",0,,,0,0,0,,0,0,,"7,848",,"2,958",0,0,,,,53.4983,,2.2552
99382,"Hopi Tribe, dba: Hopi Senom Transit",Reduced Reporter,Tribe,Kykotsmovi Village,AZ,14,MB,DO,5,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"277,131",0,0,0,"7,618",0,,,0,0,0,,0,0,,"34,639",,,0,0,,,,36.3784,,4.547
99394,Elko Band Council,Reduced Reporter,Tribe,Elko,NV,1,DR,DO,1,32,Nevada Non-UZA,0,"399,654",,,,Annual Total,,,0,"7,200",0,0,0,686,0,,,0,0,0,,0,0,,486,,0,0,0,,,,10.4956,,0.7085
99406,Pyramid Lake Paiute Tribe,Reduced Reporter,Tribe,Nixon,NV,2,MB,DO,2,32,Nevada Non-UZA,0,"399,654",,,,Annual Total,,,0,"159,955",0,0,0,"7,134",0,,,0,0,0,,0,0,,"2,519",,,0,0,,,,22.4215,,0.3531
99419,Yavapai Regional Transit,Rural Reporter,Private-Non-Profit Corporation,Chino Valley,AZ,4,MB,DO,4,,,,,,,,Annual Total,,,0,"97,641",0,0,0,"7,070",0,,,0,0,0,,0,0,,"13,973",,,0,0,,,,13.8106,,1.9764
99422,San Joaquin Council,Full Reporter,"MPO, COG or Other Planning Agency",Stockton,CA,360,VP,PT,360,"85,087","Stockton, CA",92.46,"414,847","1,426","784,298",,Annual Total,,,"8,391,406","8,391,406",0,0,"182,261","182,261",0,,,0,0,0,,0,0,,"724,678",,,"37,515,600",0,,,,46.0406,51.7686,3.976
99423,City of Glendale,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Glendale,CA,41,MB,PT,35,"51,445","Los Angeles--Long Beach--Anaheim, CA","1,636.83","12,237,376",39,"223,467",,Annual Total,,,"919,317","871,699","47,618","872,051","103,150","100,417","2,733",0,0,0,0,0,,0,0,,"517,073",,,"1,127,888",0,,,,8.6808,2.1813,5.1493
99423,City of Glendale,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Glendale,CA,41,DR,PT,6,"51,445","Los Angeles--Long Beach--Anaheim, CA","1,636.83","12,237,376",39,"223,467",,Annual Total,,,"102,368","89,874","12,494",0,"9,836","8,668","1,168",0,0,0,0,0,,0,0,,"17,839",0,0,"69,757",0,,,,10.3685,3.9104,2.058
99424,"City of Pasadena, dba: Pasadena Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Pasadena,CA,33,MB,PT,24,"51,445","Los Angeles--Long Beach--Anaheim, CA","1,636.83","12,237,376",23,"141,371",,Annual Total,,,"797,741","739,633","58,108","741,208","74,640","71,223","3,417",0,0,0,0,0,,0,0,,"1,053,208",,,"1,905,376",0,,,,10.3847,1.8091,14.7875
99424,"City of Pasadena, dba: Pasadena Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Pasadena,CA,33,DR,PT,9,"51,445","Los Angeles--Long Beach--Anaheim, CA","1,636.83","12,237,376",23,"141,371",,Annual Total,,,"161,226","140,588","20,638",0,"16,437","14,203","2,234",0,0,0,0,0,,0,0,,"37,434","1,127",0,"125,538",0,,,,9.8985,3.3536,2.6356
99425,Pomona Valley Transportation Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,La Verne,CA,27,DR,TX,11,"51,445","Los Angeles--Long Beach--Anaheim, CA","1,636.83","12,237,376",61,"252,880",,Annual Total,,,0,"86,889",0,0,0,"5,330",0,,,0,0,0,,0,0,,"17,505",,,"96,514",0,,,,16.3019,5.5135,3.2842
99425,Pomona Valley Transportation Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,La Verne,CA,27,DR,PT,16,"51,445","Los Angeles--Long Beach--Anaheim, CA","1,636.83","12,237,376",61,"252,880",,Annual Total,,,"412,235","333,871","78,364",0,"28,939","23,675","5,264",,,0,0,0,,0,0,,"54,217",,,"219,142",0,,,,14.1023,4.0419,2.2901
99426,"Wasco, City of",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Wasco,CA,3,DR,DO,3,,,,,,,,Annual Total,,,0,"8,617",0,0,0,931,0,,,0,0,0,,0,0,,"3,358",,0,0,0,,,,9.2556,,3.6069
99430,"Pahrump Senior Center, Inc.",Rural Reporter,Private-Non-Profit Corporation,Pahrump,NV,12,DR,DO,12,,,,,,,,Annual Total,,,0,"258,508",0,0,0,"12,828",0,,,0,0,0,,0,0,,"21,329",,"8,963",0,0,,,,20.1519,,1.6627
99433,"Hualapai Indian Tribe, dba: Hualapai Tribe",Reduced Reporter,Tribe,Peach Springs,AZ,18,MB,DO,10,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"177,977",0,0,0,"4,918",0,,,0,0,0,,0,0,,"44,521",,,0,0,,,,36.1889,,9.0527
99433,"Hualapai Indian Tribe, dba: Hualapai Tribe",Reduced Reporter,Tribe,Peach Springs,AZ,18,DR,DO,8,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"198,808",0,0,0,"7,858",0,,,0,0,0,,0,0,,"6,440",,0,0,0,,,,25.3001,,0.8195
99434,American Samoa Government Dept. of Public Works,Rural Reporter,State Government Unit or Department of Transportation,Pago Pago,AS,9,DR,DO,9,,,,,,,,Annual Total,,,0,"196,729",0,0,0,"22,566",0,,,0,0,0,,0,0,,"32,229",,0,0,0,,,,8.7179,,1.4282
99436,Gila River Indian Community,Reduced Reporter,Tribe,Sacaton,AZ,3,MB,DO,3,4,Arizona Non-UZA,0,"1,296,856",,,,Annual Total,,,0,"63,752",0,0,0,"3,710",0,,,0,0,0,,0,0,,"10,952",,,0,0,,,,17.1838,,2.952
99437,Town of Quartzsite,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Quartzsite,AZ,3,DR,DO,3,,,,,,,,Annual Total,,,0,"22,825",0,0,0,"2,150",0,,,0,0,0,,0,0,,"4,305",,0,0,0,,,,10.6163,,2.0023
99441,Payson Senior Center,Rural Reporter,Private-Non-Profit Corporation,Payson,AZ,2,MB,DO,2,,,,,,,,Annual Total,,,0,"70,736",0,0,0,"5,072",0,,,0,0,0,,0,0,,"4,310",,,0,0,,,,13.9464,,0.8498
99442,Calaveras Transit Agency,Rural Reporter,Independent Public Agency or Authority of Transit Service,San Andreas,CA,11,DR,PT,5,,,,,,,,Annual Total,,,0,"23,812",0,0,0,"1,416",0,,,0,0,0,,0,0,,"2,104",,0,0,0,,,,16.8164,,1.4859
99442,Calaveras Transit Agency,Rural Reporter,Independent Public Agency or Authority of Transit Service,San Andreas,CA,11,MB,PT,6,,,,,,,,Annual Total,,,0,"282,794",0,0,0,"10,897",0,,,0,0,0,,0,0,,"18,356",,,0,0,,,,25.9515,,1.6845
99452,Elk Valley Rancheria,Reduced Reporter,Tribe,Crescent City,CA,1,DR,DO,1,6,California Non-UZA,0,"4,357,850",,,,Annual Total,,,0,936,0,0,0,23,0,,,0,0,0,,0,0,,60,,0,0,0,,,,40.6957,,2.6087
99453,City of Winslow,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Winslow,AZ,2,DR,DO,2,,,,,,,,Annual Total,,,0,"6,234",0,0,0,354,0,,,0,0,0,,0,0,,"1,731",,0,0,0,,,,17.6102,,4.8898
99454,Palo Verde Valley Transit Agency,Rural Reporter,Independent Public Agency or Authority of Transit Service,Blythe,CA,10,MB,PT,5,,,,,,,,Annual Total,,,0,"83,071",0,0,0,"4,237",0,,,0,0,0,,0,0,,"16,417",,,0,0,,,,19.6061,,3.8747
99454,Palo Verde Valley Transit Agency,Rural Reporter,Independent Public Agency or Authority of Transit Service,Blythe,CA,10,CB,PT,5,,,,,,,,Annual Total,,,0,"52,469",0,0,0,"1,299",0,,,0,0,0,,0,0,,"4,987",,,0,0,,,,40.3918,,3.8391
00001,"King County Department of Metro Transit, dba: King County Metro",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Seattle,WA,"2,029",,,,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011","2,134","2,287,050",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
00003,Pierce County Transportation Benefit Area Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Lakewood,WA,382,,,,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011",292,"575,963",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Independent Public Agency or Authority of Transit Service,Portland,OR,753,,,,"71,317","Portland, OR--WA",519.3,"2,104,238",383,"1,558,315",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
00040,"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Seattle,WA,321,,,,"80,389","Seattle--Tacoma, WA",982.52,"3,544,011","1,087","3,306,990",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
00047,"City of Corvallis, dba: Corvallis Transit System",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Corvallis,OR,11,,,,"20,422","Corvallis, OR",17.45,"66,791",14,"62,272",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
10098,"Western Maine Transportation Services, Inc.",Full Reporter,Independent Public Agency or Authority of Transit Service,Auburn,ME,41,,,,"49,339","Lewiston, ME",31.42,"60,743","4,247","188,015",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
10102,Connecticut Department of Transportation,Full Reporter,State Government Unit or Department of Transportation,Newington,CT,28,,,,"37,243","Hartford, CT",535.93,"977,158",171,"448,608",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
20195,Gloucester County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",West Deptford,NJ,22,,,,"69,076","Philadelphia, PA--NJ--DE--MD","1,898.19","5,696,125",337,"291,636",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
30010,Lehigh and Northampton Transportation Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Allentown,PA,118,,,,"1,495","Allentown--Bethlehem, PA--NJ",261.55,"621,703",324,"533,100",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
30075,Delaware Transit Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Dover,DE,528,,,,"69,076","Philadelphia, PA--NJ--DE--MD","1,898.19","5,696,125","1,949","989,948",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
30203,York County,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Yorktown,VA,3,,,,"90,892","Virginia Beach--Norfolk, VA",481.67,"1,451,578",1,211,,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40007,"City of Raleigh, dba: GoRaleigh",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Raleigh,NC,262,,,,"73,261","Raleigh, NC",554.82,"1,106,646",125,"474,069",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40022,Metropolitan Atlanta Rapid Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Atlanta,GA,812,,,,"3,817","Atlanta, GA","2,553.04","5,100,112",949,"2,128,687",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40027,Pinellas Suncoast Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Saint Petersburg,FL,270,,,,"86,599","Tampa--St. Petersburg, FL",968.94,"2,783,045",304,"1,100,607",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40051,"Town of Chapel Hill, dba: Chapel Hill Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Chapel Hill,NC,88,,,,"25,228","Durham, NC",183.36,"396,118",62,"80,218",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40159,Regional Transportation Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Madison,TN,27,,,,"61,273","Nashville-Davidson, TN",584.95,"1,158,642",750,"1,583,115",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40166,City of Jacksonville,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Jacksonville,NC,9,,,,"42,400","Jacksonville, NC",75.65,"111,224",47,"72,447",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40178,The Transportation Management Association Group,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,Franklin,TN,38,,,,"61,273","Nashville-Davidson, TN",584.95,"1,158,642","7,505","1,978,890",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40186,City of Murfreesboro,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Murfreesboro,TN,7,,,,"60,733","Murfreesboro, TN",86.13,"177,313",62,"130,968",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40220,"Pitt County, dba: Pitt Area Transit System",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Greenville,NC,14,,,,"35,380","Greenville, NC",66.38,"120,150",652,"174,263",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40925,Pulaski County Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Hawkinsville,GA,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
40956,Dodge County Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Eastman,GA,3,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
50008,"Milwaukee County, dba: Milwaukee County Transit System",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Milwaukee,WI,373,,,,"57,466","Milwaukee, WI",463.68,"1,306,795",241,"943,240",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Independent Public Agency or Authority of Transit Service,Detroit,MI,269,,,,"23,824","Detroit, MI","1,284.83","3,776,890","1,074","3,424,477",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
50047,Bloomington-Normal Public Transit System,Full Reporter,Independent Public Agency or Authority of Transit Service,Normal,IL,45,,,,"8,407","Bloomington--Normal, IL",50.36,"134,100",46,"131,416",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
50058,Rockford Mass Transit District,Full Reporter,Independent Public Agency or Authority of Transit Service,Rockford,IL,49,,,,"75,718","Rockford, IL",133.81,"276,443",156,"285,526",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
50092,"City of Rochester, Minnesota, dba: Rochester Public Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Rochester,MN,60,,,,"75,637","Rochester, MN",51.59,"121,587",28,"104,230",,,,,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,,,0,0,,,,,,0
