Agency,City,State,NTD ID,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Diesel (gal),Diesel (gal) Questionable,Gasoline (gal),Gasoline (gal) Questionable,Liquefied Petroleum Gas (gal equivalent),Liquefied Petroleum Gas (gal equivalent) Questionable,Compressed Natural Gas (gal equivalent),Compressed Natural Gas (gal equivalent) Questionable,Bio-Diesel (gal),Bio-Diesel (gal) Questionable,Hydrogen (kg),Hydrogen (kg) Questionable,Other Fuel (gal/gal equivalent),Other Fuel (gal/gal equivalent) Questionable,Electric Propulsion (kWh),Electric Propulsion (kWh) Questionable,Electric Battery (kWh),Electric Battery (kWh) Questionable,Diesel (miles),Diesel Questionable,Gasoline (miles),Gasoline Questionable,Liquefied Petroleum Gas (miles),Liquefied Petroleum Gas Questionable,Compressed Natural Gas (miles),Compressed Natural Gas Questionable,Hydrogen (miles),Hydrogen Questionable,Other Fuel (miles),Other Fuel Questionable,Electric Propulsion (miles),Electric Propulsion Questionable,Electric Battery (miles),Electric Battery Questionable,Diesel (mpg),Diesel (mpg) Questionable,Gasoline (mpg),Gasoline (mpg) Questionable,Liquefied Petroleum Gas (mpg),Liquefied Petroleum Gas (mpg) Questionable,Compressed Natural Gas (mpg),Compressed Natural Gas (mpg) Questionable,Hydrogen (mpkg),Hydrogen (mpkg) Questionable,Other Fuel (mpg),Other Fuel (mpg) Questionable,Electric Propulsion (mi/kWh),Electric Propulsion (mi/kWh) Questionable,Electric Battery (mi/kWh),Electric Battery (mi/kWh) Questionable
"City of DeKalb, dba: City of DeKalb Public Transit",Dekalb,IL,50176,"City, County or Local Government Unit or Department of Transportation",Full Reporter,22960,"DeKalb, IL","64,736",32,DR,PT,14,0,,"61,183",,0,,0,,0,,0,,0,,0,,0,,0,,"392,652",,0,,0,,0,,0,,0,,0,,,,6.42,,,,,,,,,,,,,
"City of Huntsville, Alabama, dba: Huntsville Transit",Huntsville,AL,40071,"City, County or Local Government Unit or Department of Transportation",Full Reporter,40780,"Huntsville, AL","329,066",32,MB,DO,16,"157,971",,0,,0,,0,,0,,0,,0,,0,,0,,"802,641",,0,,0,,0,,0,,0,,0,,0,,5.08,,,,,,,,,,,,,,,
City of Kokomo,Kokomo,IN,50145,"City, County or Local Government Unit or Department of Transportation",Full Reporter,45694,"Kokomo, IN","62,576",31,MB,DO,5,"12,320",,"16,944",,0,,0,,0,,0,,0,,0,,0,,"56,087",,0,,0,,0,,0,,0,,0,,0,,4.55,,0.00,,,,,,,,,,,,,
"City of Santa Rosa, dba: Santa Rosa CityBus",Santa Rosa,CA,90017,"City, County or Local Government Unit or Department of Transportation",Full Reporter,79498,"Santa Rosa, CA","297,329",31,MB,DO,20,0,,0,,0,,0,,"177,702",,0,,0,,0,,0,,"808,091",,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
"City of Norwalk , dba: Norwalk Transit System",Norwalk,CA,90022,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",31,DR,PT,7,0,,"9,391",,0,,0,,0,,0,,0,,0,,0,,0,,"43,675",,0,,0,,0,,0,,0,,0,,,,4.65,,,,,,,,,,,,,
Anne Arundel County,Annapolis,MD,30129,"City, County or Local Government Unit or Department of Transportation",Full Reporter,4843,"Baltimore, MD","2,212,038",31,DR,PT,24,0,,"130,255",,0,,0,,0,,0,,0,,0,,0,,0,,"1,460,002",,0,,0,,0,,0,,0,,0,,,,11.21,,,,,,,,,,,,,
Bloomington Public Transportation Corporation,Bloomington,IN,50110,Independent Public Agency or Authority of Transit Service,Full Reporter,8380,"Bloomington, IN","110,103",31,DR,DO,6,0,,"19,337",,0,,0,,0,,0,,0,,0,,0,,0,,"102,933",,0,,0,,0,,0,,0,,0,,,,5.32,,,,,,,,,,,,,
"Ozaukee County , dba: Ozaukee County Transit Services",Port Washington,WI,50161,"City, County or Local Government Unit or Department of Transportation",Full Reporter,57466,"Milwaukee, WI","1,306,795",31,CB,PT,7,"27,900",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.00,,,,,,,,,,,,,,,
"Solano County Transit, dba: SolTrans",Vallejo,CA,90232,Independent Public Agency or Authority of Transit Service,Full Reporter,90028,"Vallejo, CA","175,132",31,MB,PT,16,"110,686",,0,,0,,"1,865",,0,,0,,0,,0,,"17,567",,"552,281",,0,,0,,"5,555",,0,,0,,0,,"16,714",,4.99,,,,,,,,,,,,,,0.95,
"City of Waco, dba: Waco Transit System, Inc.",Waco,TX,60012,"City, County or Local Government Unit or Department of Transportation",Full Reporter,91027,"Waco, TX","192,844",31,MB,DO,17,"142,342",,0,,0,,0,,0,,0,,0,,0,,0,,"615,221",,0,,0,,0,,0,,0,,0,,0,,4.32,,,,,,,,,,,,,,,
"Su Tran LLC , dba: Sioux Area Metro",Sioux Falls,SD,80002,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,82252,"Sioux Falls, SD","194,283",31,MB,DO,16,"106,361",,0,,0,,0,,0,,0,,0,,0,,0,,"536,316",,0,,0,,0,,0,,0,,0,,0,,5.04,,,,,,,,,,,,,,,
River Valley Transit Authority,Williamsport,PA,30026,"City, County or Local Government Unit or Department of Transportation",Full Reporter,95455,"Williamsport, PA","55,344",31,DR,PT,4,0,,"9,329",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0.00,,,,,,,,,,,,,
"Solano County Transit, dba: SolTrans",Vallejo,CA,90232,Independent Public Agency or Authority of Transit Service,Full Reporter,90028,"Vallejo, CA","175,132",31,CB,PT,11,"7,535",,0,,0,,"223,404",,0,,0,,0,,0,,0,,"194,250",,0,,0,,"861,033",,0,,0,,0,,0,,25.78,,,,,,,,,,,,,,,
"City of Santa Rosa, dba: Santa Rosa CityBus",Santa Rosa,CA,90017,"City, County or Local Government Unit or Department of Transportation",Full Reporter,79498,"Santa Rosa, CA","297,329",31,MB,PT,1,0,,"2,980",,0,,0,,0,,0,,0,,0,,0,,0,,"18,929",,0,,0,,0,,0,,0,,0,,,,6.35,,,,,,,,,,,,,
"City of Norwalk , dba: Norwalk Transit System",Norwalk,CA,90022,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",31,MB,DO,24,0,,"41,947",,0,,"277,485",,0,,0,,0,,0,,"64,418",,0,,"135,076",,0,,"843,627",,0,,0,,0,,"29,880",,,,3.22,,,,,,,,,,,,0.46,
City of Kokomo,Kokomo,IN,50145,"City, County or Local Government Unit or Department of Transportation",Full Reporter,45694,"Kokomo, IN","62,576",31,DR,DO,26,500,,"59,026",,0,,0,,0,,0,,0,,0,,0,,"23,320",,"1,022,106",,0,,0,,0,,0,,0,,0,,46.64,,17.32,,,,,,,,,,,,,
Anne Arundel County,Annapolis,MD,30129,"City, County or Local Government Unit or Department of Transportation",Full Reporter,4843,"Baltimore, MD","2,212,038",31,MB,PT,7,0,,"112,132",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0.00,,,,,,,,,,,,,
Bloomington Public Transportation Corporation,Bloomington,IN,50110,Independent Public Agency or Authority of Transit Service,Full Reporter,8380,"Bloomington, IN","110,103",31,MB,DO,25,"220,715",,"4,148",,0,,0,,0,,0,,0,,0,,"87,966",,"887,069",,0,,0,,0,,0,,0,,0,,"15,121",,4.02,,0.00,,,,,,,,,,,,0.17,
"City of Santa Rosa, dba: Santa Rosa CityBus",Santa Rosa,CA,90017,"City, County or Local Government Unit or Department of Transportation",Full Reporter,79498,"Santa Rosa, CA","297,329",31,DR,PT,10,0,,"28,184",,0,,0,,0,,0,,0,,0,,0,,0,,"171,916",,0,,0,,0,,0,,0,,0,,,,6.10,,,,,,,,,,,,,
"Ozaukee County , dba: Ozaukee County Transit Services",Port Washington,WI,50161,"City, County or Local Government Unit or Department of Transportation",Full Reporter,57466,"Milwaukee, WI","1,306,795",31,DR,PT,24,0,,"66,304",,0,,0,,0,,0,,0,,0,,0,,0,,"1,046,415",,0,,0,,0,,0,,0,,0,,,,15.78,,,,,,,,,,,,,
River Valley Transit Authority,Williamsport,PA,30026,"City, County or Local Government Unit or Department of Transportation",Full Reporter,95455,"Williamsport, PA","55,344",31,MB,DO,27,"36,210",,0,,0,,"185,045",,0,,0,,0,,0,,0,,"121,722",,0,,0,,"699,579",,0,,0,,0,,0,,3.36,,,,,,,,,,,,,,,
"Solano County Transit, dba: SolTrans",Vallejo,CA,90232,Independent Public Agency or Authority of Transit Service,Full Reporter,90028,"Vallejo, CA","175,132",31,DR,PT,4,0,,"24,485",,0,,"4,270",,0,,0,,0,,0,,0,,0,,"79,788",,0,,"26,744",,0,,0,,0,,0,,,,3.26,,,,,,,,,,,,,
"City of Waco, dba: Waco Transit System, Inc.",Waco,TX,60012,"City, County or Local Government Unit or Department of Transportation",Full Reporter,91027,"Waco, TX","192,844",31,DR,DO,14,"64,174",,"39,947",,0,,0,,0,,0,,0,,0,,0,,"983,651",,"359,209",,0,,0,,0,,0,,0,,0,,15.33,,8.99,,,,,,,,,,,,,
"Su Tran LLC , dba: Sioux Area Metro",Sioux Falls,SD,80002,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,82252,"Sioux Falls, SD","194,283",31,DR,DO,15,"29,137",,"19,332",,0,,0,,0,,0,,0,,0,,0,,"187,367",,"184,943",,0,,0,,0,,0,,0,,0,,6.43,,9.57,,,,,,,,,,,,,
North Carolina State University,Raleigh,NC,40147,University,Full Reporter,73261,"Raleigh, NC","1,106,646",30,MB,PT,30,"148,388",,0,,0,,0,,0,,0,,0,,0,,0,,"573,706",,0,,0,,0,,0,,0,,0,,0,,3.87,,,,,,,,,,,,,,,
"Knoxville-Knox County Community Action Committee, dba: Knox County CAC Transit",Knoxville,TN,40171,"City, County or Local Government Unit or Department of Transportation",Full Reporter,45640,"Knoxville, TN","597,257",30,DR,DO,30,0,,"151,557",,0,,0,,0,,0,,0,,0,,0,,0,,"1,198,155",,0,,0,,0,,0,,0,,0,,,,7.91,,,,,,,,,,,,,
"County Commissioners of Charles County, MD, dba: PGM VanGO",La Plata,MD,30088,"City, County or Local Government Unit or Department of Transportation",Full Reporter,91261,"Waldorf, MD","118,601",30,MB,PT,16,0,,"217,363",,0,,0,,0,,0,,0,,0,,0,,0,,"1,385,425",,0,,0,,0,,0,,0,,0,,,,6.37,,,,,,,,,,,,,
Beaver County Transit Authority,Rochester,PA,30023,Independent Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",30,MB,DO,13,"36,072",,"5,551",,0,,"131,916",,0,,0,,0,,0,,0,,"154,867",,"41,821",,0,,"500,616",,0,,0,,0,,0,,4.29,,7.53,,,,,,,,,,,,,
Ulster County,Kingston,NY,20178,"City, County or Local Government Unit or Department of Transportation",Full Reporter,71803,"Poughkeepsie--Newburgh, NY","314,766",30,MB,DO,25,"62,400",,"28,606",,0,,0,,0,,0,,0,,0,,"63,461",,"400,338",,"77,076",,0,,0,,0,,0,,0,,"33,394",,6.42,,2.69,,,,,,,,,,,,0.53,
"City of Gardena, dba: GTrans",Gardena,CA,90042,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",30,MB,DO,24,0,,"235,613",,0,,"185,437",,0,,0,,0,,0,,"26,885",,0,,"812,438",,0,,"518,071",,0,,0,,0,,"11,572",,,,3.45,,,,,,,,,,,,0.43,
"Baldwin County Commission, dba: Baldwin Regional Area Transit System",Bay Minette,AL,40928,"City, County or Local Government Unit or Department of Transportation",Full Reporter,28766,"Fairhope--Daphne, AL","76,807",30,DR,DO,30,0,,"134,134",,0,,0,,0,,0,,0,,0,,0,,0,,"1,038,838",,0,,0,,0,,0,,0,,0,,,,7.74,,,,,,,,,,,,,
Kentuckiana Regional Planning and Development Agency,Louisville,KY,40196,"MPO, COG or Other Planning Agency",Full Reporter,51755,"Louisville/Jefferson County, KY--IN","974,397",30,VP,DO,30,0,,"26,120",,0,,0,,0,,0,,64,,0,,0,,0,,"381,452",,0,,0,,0,,0,,0,,0,,,,14.60,,,,,,,,,,,,,
"County Commissioners of Charles County, MD, dba: PGM VanGO",La Plata,MD,30088,"City, County or Local Government Unit or Department of Transportation",Full Reporter,91261,"Waldorf, MD","118,601",30,DR,PT,14,0,,"64,389",,0,,0,,0,,0,,0,,0,,0,,0,,"512,265",,0,,0,,0,,0,,0,,0,,,,7.96,,,,,,,,,,,,,
Beaver County Transit Authority,Rochester,PA,30023,Independent Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",30,DR,DO,17,0,,"65,328",,0,,0,,0,,0,,0,,0,,0,,0,,"494,716",,0,,0,,0,,0,,0,,0,,,,7.57,,,,,,,,,,,,,
Ulster County,Kingston,NY,20178,"City, County or Local Government Unit or Department of Transportation",Full Reporter,71803,"Poughkeepsie--Newburgh, NY","314,766",30,DR,DO,5,0,,"25,694",,0,,0,,0,,0,,0,,0,,0,,0,,"43,934",,0,,0,,0,,0,,0,,0,,,,1.71,,,,,,,,,,,,,
Greater Portland Transit District,Portland,ME,10016,Independent Public Agency or Authority of Transit Service,Full Reporter,71263,"Portland, ME","205,356",30,MB,DO,30,"211,763",,0,,0,,"52,999",,0,,0,,0,,0,,"50,599",,"1,124,377",,0,,0,,"233,984",,0,,0,,0,,"26,414",,5.31,,,,,,,,,,,,,,0.52,
"City of Gardena, dba: GTrans",Gardena,CA,90042,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",30,DR,DO,6,0,,"4,496",,0,,0,,0,,0,,0,,0,,0,,0,,"35,117",,0,,0,,0,,0,,0,,0,,,,7.81,,,,,,,,,,,,,
The Woodlands Township,Spring,TX,60134,"City, County or Local Government Unit or Department of Transportation",Full Reporter,87300,"The Woodlands--Conroe, TX","402,454",29,CB,PT,25,"185,692",,0,,0,,0,,0,,0,,0,,0,,0,,"1,061,455",,0,,0,,0,,0,,0,,0,,0,,5.72,,,,,,,,,,,,,,,
Southeast Area Transit District,Preston,CT,10040,Independent Public Agency or Authority of Transit Service,Full Reporter,64135,"Norwich--New London, CT","167,432",29,DR,PT,5,0,,"12,863",,0,,0,,0,,0,,0,,0,,0,,0,,"561,504",,0,,0,,0,,0,,0,,0,,,,43.65,,,,,,,,,,,,,
"Northern Arizona Intergovernmental Public Transportation Authority, dba: Mountain Line",Flagstaff,AZ,90219,Independent Public Agency or Authority of Transit Service,Full Reporter,29818,"Flagstaff, AZ","79,842",29,VP,PT,6,0,,"4,165",,0,,0,,0,,0,,0,,0,,0,,0,,"70,137",,0,,0,,0,,0,,0,,0,,,,16.84,,,,,,,,,,,,,
"City of Santa Fe, dba: Santa Fe Trails",Santa Fe,NM,60077,"City, County or Local Government Unit or Department of Transportation",Full Reporter,79363,"Santa Fe, NM","94,241",29,DR,DO,11,0,,"9,451",,0,,"55,469",,0,,0,,0,,0,,0,,0,,"95,671",,0,,"114,586",,0,,0,,0,,0,,,,10.12,,,,,,,,,,,,,
"Northern Arizona Intergovernmental Public Transportation Authority, dba: Mountain Line",Flagstaff,AZ,90219,Independent Public Agency or Authority of Transit Service,Full Reporter,29818,"Flagstaff, AZ","79,842",29,DR,DO,4,0,,"11,179",,0,,0,,0,,0,,0,,0,,0,,0,,"84,387",,0,,0,,0,,0,,0,,0,,,,7.55,,,,,,,,,,,,,
The Woodlands Township,Spring,TX,60134,"City, County or Local Government Unit or Department of Transportation",Full Reporter,87300,"The Woodlands--Conroe, TX","402,454",29,MB,DO,4,0,,0,,"34,620",,0,,0,,0,,0,,0,,0,,0,,0,,"108,120",,0,,0,,"108,120",,0,,0,,,,,,3.12,,,,,,,,,,,
Southeast Area Transit District,Preston,CT,10040,Independent Public Agency or Authority of Transit Service,Full Reporter,64135,"Norwich--New London, CT","167,432",29,MB,DO,17,"192,195",,"6,052",,0,,0,,"10,120",,0,,0,,0,,0,,"1,109,994",,"59,989",,0,,0,,0,,0,,0,,0,,5.78,,9.91,,,,,,,,,,,,,
Southeast Area Transit District,Preston,CT,10040,Independent Public Agency or Authority of Transit Service,Full Reporter,64135,"Norwich--New London, CT","167,432",29,DR,DO,7,0,,"16,454",,0,,0,,0,,0,,0,,0,,0,,0,,"124,912",,0,,0,,0,,0,,0,,0,,,,7.59,,,,,,,,,,,,,
"City of Santa Fe, dba: Santa Fe Trails",Santa Fe,NM,60077,"City, County or Local Government Unit or Department of Transportation",Full Reporter,79363,"Santa Fe, NM","94,241",29,MB,DO,18,"3,080",,0,,0,,"129,427",,0,,0,,0,,0,,0,,"8,969",,0,,0,,"635,246",,0,,0,,0,,0,,2.91,,,,,,,,,,,,,,,
"Northern Arizona Intergovernmental Public Transportation Authority, dba: Mountain Line",Flagstaff,AZ,90219,Independent Public Agency or Authority of Transit Service,Full Reporter,29818,"Flagstaff, AZ","79,842",29,MB,DO,19,"190,628",,0,,0,,0,,0,,0,,0,,0,,0,,"954,885",,0,,0,,0,,0,,0,,0,,0,,5.01,,,,,,,,,,,,,,,
"Northwest Alabama Council of Local Governments, dba: NACOLG Transit",Muscle Shoals,AL,40068,"MPO, COG or Other Planning Agency",Full Reporter,29953,"Florence, AL","78,925",28,DR,TX,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Cache Valley Transit District,Logan,UT,80028,Independent Public Agency or Authority of Transit Service,Full Reporter,50959,"Logan, UT","113,927",28,MB,DO,21,"209,231",,0,,0,,0,,0,,0,,0,,0,,0,,"1,082,025",,0,,0,,0,,0,,0,,0,,0,,5.17,,,,,,,,,,,,,,,
"North Central Alabama Regional Council of Governments, dba: NARCOG Regional Transit Agency",Decatur,AL,40265,"MPO, COG or Other Planning Agency",Full Reporter,22690,"Decatur, AL","60,458",28,DR,DO,28,0,,"33,458",,0,,0,,0,,0,,0,,0,,0,,0,,"397,080",,0,,0,,0,,0,,0,,0,,,,11.87,,,,,,,,,,,,,
"City of Billings, dba: Billings Metropolitan Transit System",Billings,MT,80004,"City, County or Local Government Unit or Department of Transportation",Full Reporter,7705,"Billings, MT","128,787",28,MB,DO,16,"109,748",,"2,537",,0,,0,,0,,0,,0,,0,,0,,"498,683",,0,,0,,0,,0,,0,,0,,0,,4.54,,0.00,,,,,,,,,,,,,
Monroe County Transportation  Authority,Swiftwater,PA,30137,Independent Public Agency or Authority of Transit Service,Full Reporter,42,Pennsylvania Non-UZA,"4,196,634",28,DR,DO,22,0,,"97,411",,0,,0,,0,,0,,0,,0,,0,,0,,"811,074",,0,,0,,0,,0,,0,,0,,,,8.33,,,,,,,,,,,,,
"City of Jackson, MS, dba: JTRAN-City of Jackson, MS",Jackson,MS,40015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,42211,"Jackson, MS","347,693",28,DR,PT,14,"4,846",,"50,027",,0,,0,,0,,0,,0,,0,,0,,"30,188",,"358,174",,0,,0,,0,,0,,0,,0,,6.23,,7.16,,,,,,,,,,,,,
New York City Economic Development Corporation,New York,NY,22930,Private-Non-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",28,FB,PT,24,"3,856,180",,0,,0,,0,,0,,0,,0,,0,,0,,"1,001,425",,0,,0,,0,,0,,0,,0,,0,,0.26,,,,,,,,,,,,,,,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,37243,"Hartford, CT","977,158",28,CR,PT,12,"708,538",,0,,0,,0,,0,,0,,0,,"1,228,448",,0,,"453,249",,0,,0,,0,,0,,0,,"203,640",,0,,0.64,,,,,,,,,,,,0.17,,,
University of Iowa,Iowa City,IA,70019,University,Full Reporter,41590,"Iowa City, IA","126,810",28,DR,DO,3,"1,930",,"2,268",,0,,0,,0,,0,,0,,0,,0,,"76,272",,"16,357",,0,,0,,0,,0,,0,,0,,39.52,,7.21,,,,,,,,,,,,,
Monroe County Transportation  Authority,Swiftwater,PA,30137,Independent Public Agency or Authority of Transit Service,Full Reporter,42,Pennsylvania Non-UZA,"4,196,634",28,MB,DO,6,"34,279",,0,,0,,"39,263",,0,,0,,0,,0,,0,,"183,920",,0,,0,,"232,135",,0,,0,,0,,0,,5.37,,,,,,,,,,,,,,,
"City of Jackson, MS, dba: JTRAN-City of Jackson, MS",Jackson,MS,40015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,42211,"Jackson, MS","347,693",28,MB,PT,14,"130,441",,0,,0,,0,,0,,0,,0,,0,,0,,"654,055",,0,,0,,0,,0,,0,,0,,0,,5.01,,,,,,,,,,,,,,,
"Northwest Alabama Council of Local Governments, dba: NACOLG Transit",Muscle Shoals,AL,40068,"MPO, COG or Other Planning Agency",Full Reporter,29953,"Florence, AL","78,925",28,DR,DO,21,288,,"45,367",,0,,0,,0,,0,,0,,0,,0,,"3,743",,"359,570",,0,,0,,0,,0,,0,,0,,13.00,,7.93,,,,,,,,,,,,,
Cache Valley Transit District,Logan,UT,80028,Independent Public Agency or Authority of Transit Service,Full Reporter,50959,"Logan, UT","113,927",28,DR,DO,7,0,,"22,126",,0,,0,,0,,0,,0,,0,,0,,0,,"150,774",,0,,0,,0,,0,,0,,0,,,,6.81,,,,,,,,,,,,,
New York City Economic Development Corporation,New York,NY,22930,Private-Non-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",28,MB,PT,4,"18,749",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.00,,,,,,,,,,,,,,,
"City of Billings, dba: Billings Metropolitan Transit System",Billings,MT,80004,"City, County or Local Government Unit or Department of Transportation",Full Reporter,7705,"Billings, MT","128,787",28,DR,DO,12,0,,"29,185",,0,,0,,0,,0,,0,,0,,0,,0,,"311,397",,0,,0,,0,,0,,0,,0,,,,10.67,,,,,,,,,,,,,
Connecticut Department of Transportation,Newington,CT,10102,State Government Unit or Department of Transportation,Full Reporter,37243,"Hartford, CT","977,158",28,CB,PT,16,"189,332",,0,,0,,0,,0,,0,,0,,0,,0,,"442,752",,0,,0,,0,,0,,0,,0,,0,,2.34,,,,,,,,,,,,,,,
University of Iowa,Iowa City,IA,70019,University,Full Reporter,41590,"Iowa City, IA","126,810",28,MB,DO,25,"164,093",,0,,0,,0,,0,,0,,0,,0,,0,,"625,006",,0,,0,,0,,0,,0,,0,,0,,3.81,,,,,,,,,,,,,,,
Berkshire Regional Transit Authority,Pittsfield,MA,10007,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,69778,"Pittsfield, MA","50,720",27,DR,PT,10,0,,"30,029",,0,,0,,0,,0,,0,,0,,0,,0,,"200,521",,0,,0,,0,,0,,0,,0,,,,6.68,,,,,,,,,,,,,
"City of Green Bay, dba: Green Bay Metro",Green Bay,WI,50002,"City, County or Local Government Unit or Department of Transportation",Full Reporter,34813,"Green Bay, WI","224,156",27,MB,DO,15,"142,415",,0,,0,,0,,0,,0,,0,,0,,0,,"760,338",,0,,0,,0,,0,,0,,0,,0,,5.34,,,,,,,,,,,,,,,
"Regional Transportation Authority, dba: WeGo Public Transit",Madison,TN,40159,Independent Public Agency or Authority of Transit Service,Full Reporter,61273,"Nashville-Davidson, TN","1,158,642",27,VP,PT,7,0,,"6,108",,0,,0,,0,,0,,0,,0,,0,,0,,"83,059",,0,,0,,0,,0,,0,,0,,,,13.60,,,,,,,,,,,,,
"Regional Transportation Authority, dba: WeGo Public Transit",Madison,TN,40159,Independent Public Agency or Authority of Transit Service,Full Reporter,61273,"Nashville-Davidson, TN","1,158,642",27,CB,PT,13,"66,114",,0,,0,,0,,0,,0,,0,,0,,0,,"383,429",,0,,0,,0,,0,,0,,0,,0,,5.80,,,,,,,,,,,,,,,
Pomona Valley Transportation Authority,La Verne,CA,99425,Independent Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",27,DR,TX,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
"City of Pueblo, dba: Pueblo Transit",Pueblo,CO,80007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,72613,"Pueblo, CO","120,642",27,MB,DO,14,"128,767",,0,,0,,0,,0,,0,,0,,0,,0,,"496,874",,0,,0,,0,,0,,0,,0,,0,,3.86,,,,,,,,,,,,,,,
"Indian River County, dba: GoLine",Vero Beach,FL,40104,"City, County or Local Government Unit or Department of Transportation",Full Reporter,90406,"Vero Beach--Sebastian, FL","174,292",27,DR,PT,13,0,,"63,357",,0,,0,,0,,0,,0,,0,,0,,0,,"434,617",,0,,0,,0,,0,,0,,0,,,,6.86,,,,,,,,,,,,,
"Buncombe County, dba: Mountain Mobility",Asheville,NC,40224,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3358,"Asheville, NC","285,776",27,DR,PT,24,0,,"71,976",,"5,541",,0,,0,,0,,0,,0,,0,,0,,"972,741",,0,,0,,0,,"682,466",,0,,0,,,,13.51,,0.00,,,,,,,,,,,
Berkshire Regional Transit Authority,Pittsfield,MA,10007,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,69778,"Pittsfield, MA","50,720",27,MB,PT,17,"55,215",,"70,474",,0,,0,,0,,0,,0,,0,,0,,"342,275",,"475,388",,0,,0,,0,,0,,0,,0,,6.20,,6.75,,,,,,,,,,,,,
"City of Green Bay, dba: Green Bay Metro",Green Bay,WI,50002,"City, County or Local Government Unit or Department of Transportation",Full Reporter,34813,"Green Bay, WI","224,156",27,DR,PT,12,0,,"37,131",,0,,0,,0,,0,,0,,0,,0,,0,,"439,657",,0,,0,,0,,0,,0,,0,,,,11.84,,,,,,,,,,,,,
"Regional Transportation Authority, dba: WeGo Public Transit",Madison,TN,40159,Independent Public Agency or Authority of Transit Service,Full Reporter,61273,"Nashville-Davidson, TN","1,158,642",27,CR,PT,7,"190,911",,0,,0,,0,,0,,0,,0,,0,,0,,"82,318",,0,,0,,0,,0,,0,,0,,0,,0.43,,,,,,,,,,,,,,,
"Indian River County, dba: GoLine",Vero Beach,FL,40104,"City, County or Local Government Unit or Department of Transportation",Full Reporter,90406,"Vero Beach--Sebastian, FL","174,292",27,MB,PT,14,"112,810",,"27,240",,0,,0,,0,,0,,0,,0,,0,,"960,682",,"155,170",,0,,0,,0,,0,,0,,0,,8.52,,5.70,,,,,,,,,,,,,
"Buncombe County, dba: Mountain Mobility",Asheville,NC,40224,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3358,"Asheville, NC","285,776",27,MB,PT,3,0,,"12,532",,965,,"4,173",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0.00,,0.00,,,,,,,,,,,
Pomona Valley Transportation Authority,La Verne,CA,99425,Independent Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",27,DR,PT,16,0,,"43,453",,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0.00,,,,,,,,,,,,,
"City of Pueblo, dba: Pueblo Transit",Pueblo,CO,80007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,72613,"Pueblo, CO","120,642",27,DR,PT,13,0,,"33,903",,0,,0,,0,,0,,0,,0,,0,,0,,"265,230",,0,,0,,0,,0,,0,,0,,,,7.82,,,,,,,,,,,,,
